text,label,clean_text
Ok then i'll let him noe later n ask him call u tmr...,0,ok let noe later ask call tmr
"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning",0,moment day value morning brings hope afternoon brings faith even brings luv night bring rest wish find today good morning
... Are you in the pub?,0,pub
Dad went out oredi... ,0,dad go oredi
Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,0,posible dnt live lt gt century cm frwd thnk different
"Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us",0,wait still clear sure sarcastic want live u
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,0,pls give prometazine syrup 5mls lt gt min later feed
Dude im no longer a pisces. Im an aquarius now.,0,dude im long pisces im aquarius
Not able to do anything.,0,able anything
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",0,people see msgs think iam addict msging wrong bcoz know iam addict sweet friend bslvyl
"Come round, it's . ",0,come round
An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),0,excellent think misundrstud frnd knw hate bt day wen knw truth hate urself gn
Aiyar sorry lor forgot 2 tell u...,0,aiyar sorry lor forget tell
Ok...,0,ok
Anything lor if they all go then i go lor...,0,anything lor go go lor
INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,1,interflora late order interflora flower christmas call 0800 505060 place order midnight tomorrow
Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),0,amaze rearrange letter give mean dormitory dirty room astronomer moon starer eye see election result lie let recount mother law woman hitler eleven plus two twelve plus one amazing
"No, I was trying it all weekend ;V",0,try weekend v
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,0,stupid say challenge god dont think write instead respond immed
They don't put that stuff on the roads to keep it from getting slippery over there?,0,put stuff road keep get slippery
Nokia phone is lovly..,0,nokia phone lovly
Hey happy birthday...,0,hey happy birthday
URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1,urgent mobile number award 2000 prize guarantee call 09061790121 land line claim 3030 valid 12hrs 150ppm
And whenever you and i see we can still hook up too.,0,whenever see still hook
I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0,wish thing different wonder able show much value pls continue brisk walk drug without askin please find thing laugh love dearly
Ok.ok ok..then..whats ur todays plan,0,ok ok ok whats ur today plan
Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,0,dun believe leh tot tell true already thk muz u tog believe
Well I might not come then...,0,well might come
"Sure thing big man. i have hockey elections at 6, shouldnÛ÷t go on longer than an hour though",0,sure thing big man hockey election go longer hour though
PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,0,pleassssssseeeeee tel avent do sportsx
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,0,come hostel go sleep plz call class hrishi
I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,0,love set soul fire spark flame big rawring flame xoxo
I love you both too :-),0,love
"I'll see, but prolly yeah",0,see prolly yeah
K k :-):-) then watch some films.,0,k watch film
"I hav almost reached. Call, i m unable to connect u.",0,hav almost reach call unable connect
Cancel cheyyamo?and get some money back?,0,cancel cheyyamo get money back
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",1,chance reality fantasy show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0,miss call cause yell scrappy miss wait come home lonely today
So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck,0,anything specific regard jaklin idk fuck
Yar... I tot u knew dis would happen long ago already.,0,yar tot know dis would happen long ago already
And now electricity just went out fml.,0,electricity go fml
Sent me de webadres for geting salary slip,0,sent de webadres get salary slip
Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,0,wat late still early mah juz go dinner lor aiya dunno
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,ur cash balance currently 500 pound maximize ur cash send cash 86688 150p msg cc 08718720201 po box 114 14 tcr w1
K...k:)why cant you come here and search job:),0,cant come search job
Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,0,eek lot time especially since american pie like minute long stop singing
Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,0,quite ok bit ex good go eat smth else feel guilty
Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,0,run manage minute need oxygen might resort roller option
"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",0,brainless baby doll vehicle sariyag drive madoke barolla
In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),0,xam hall boy ask girl tell start term dis answer den manage lot hesitation lookin around silently say intha ponnungale ipaditan
Was doing my test earlier. I appreciate you. Will call you tomorrow.,0,test earlier appreciate call tomorrow
I'm freezing and craving ice. Fml,0,freeze crave ice fml
"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo""",1,specially select receive 3000 award call 08712402050 line close cost 10ppm 16 c apply ag promo
Your dad is back in ph?,0,dad back ph
Lol I would but despite these cramps I like being a girl.,0,lol would despite cramp like girl
Hmm ill have to think about it... ok you're forgiven! =D,0,hmm ill think ok forgiven
Yes..gauti and sehwag out of odi series.,0,yes gauti sehwag odi series
Guessin you ain't gonna be here before 9?,0,guessin gon na
Cold. Dont be sad dear,0,cold dont sad dear
dont make ne plans for nxt wknd coz she wants us to come down then ok,0,dont make ne plan nxt wknd coz want u come ok
Ya even those cookies have jelly on them,0,ya even cooky jelly
Cps is causing the outages to conserve energy.,0,cps cause outage conserve energy
Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,0,gain right wife dont demand try husband let see
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0,per request melle melle oru minnaminunginte nurungu vettam set callertune caller press copy friend callertune
Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...,0,never lei v lazy get wat dat day send da url cant work one
Sorry. || mail? || ,0,sorry mail
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,0,gr8 see message u leave congrats dear school wat ur plan
When you came to hostel.,0,come hostel
"Jay told me already, will do",0,jay tell already
7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,0,esplanade mind give lift co get car today
I uploaded mine to Facebook,0,uploaded mine facebook
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",1,simpson movie release july 2007 name band die start film green day blue day red day send
At home also.,0,home also
"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",0,geeee miss already know think fuck wait till next year together love kiss
Oh ic. I thought you meant mary jane.,0,oh ic think meant mary jane
i thought we were doing a king of the hill thing there.,0,think king hill thing
You are right. Meanwhile how's project twins comin up,0,right meanwhile project twin comin
Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,0,horrible eat mac eat forget abt already rite take long reply thk toot b4 prepare wat shall eat
R u still working now?,0,u still work
Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,1,want explicit sex 30 sec ring 02073162414 cost 20p min gsex pobox 2667 wc1n 3xx
"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",0,men always need beautiful intelligent care love adjustable cooperative wife law allow one wife
"Goodmorning, today i am late for 1hr.",0,goodmorning today late 1hr
it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,0,still work time also try add zero saving check lt gt
Fuck cedar key and fuck her (come over anyway tho),0,fuck cedar key fuck come anyway tho
"Ask g or iouri, I've told the story like ten times already",0,ask iouri tell story like ten time already
 and  picking them up from various points,0,pick various point
Bring home some Wendy =D,0,bring home wendy
Hey u still at the gym?,0,hey still gym
"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",0,wonderful okors great month cherish guy wish well day mojibiola
Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,1,talk sexy make new friend fall love world discreet text date service text vip 83110 see could meet
Love it! The girls at the office may wonder why you are smiling but sore...,0,love girl office may wonder smile sore
My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0,computer fry essential part keep spare fuck idiot roommate looovvve leave thing run full lt gt 7
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",1,r subscribe textcomp 250 wkly comp 1st wk free question follow subsequent wks charge 150p msg unsubscribe txt stop 84128 custcare 08712405020
3. You have received your mobile content. Enjoy,1,receive mobile content enjoy
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0,today accept day accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",1,six chance win cash 100 20 000 pound txt csh11 send 87575 cost 150p day 6days 16 tsandcs apply reply hl info
"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",0,well leave class babe never come back hope nice sleep love
Yup i've finished c Ì_ there...,0,yup finish
You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,1,guarantee 32000 award maybe even 1000 cash claim ur award call free 0800 18 legitimat efreefone number wat think
I'm not coming home 4 dinner.,0,come home dinner
Shb b ok lor... Thanx...,0,shb ok lor thanx
Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,0,haha dont angry take practice real thing
"Machan you go to gym tomorrow,  i wil come late goodnight.",0,machan go gym tomorrow wil come late goodnight
Not to worry. I'm sure you'll get it.,0,worry sure get
sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,1,sexy sexy cum text im wet warm ready porn fun msg free recd msgs 150p inc vat cancel text stop
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0,enter cabin pa say happy day bos felt special askd lunch lunch invite apartment go
What not under standing.,0,stand
I'm leaving my house now...,0,leave house
You also didnt get na hi hi hi hi hi,0,also didnt get na hi hi hi hi hi
What r u cooking me for dinner?,0,u cooking dinner
Not from this campus. Are you in the library?,0,campus library
* Am on my way,0,way
"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",1,welcome uk mobile date msg free give free call 08719839835 future mg bill 150p daily cancel send go stop 89123
"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\""""",0,thing change sentence want concentrate educational career im leave
K..k.:)congratulation ..,0,congratulation
For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,0,first time history need comfort luxury sell price india onion r lt gt petrol r lt gt beer r lt gt shesil lt gt
Yes princess! I want to please you every night. Your wish is my command...,0,yes princess want please every night wish command
Update your face book status frequently :),0,update face book status frequently
Try neva mate!!,0,try neva mate
R u meeting da ge at nite tmr?,0,u meeting da ge nite tmr
U buy newspapers already?,0,buy newspaper already
Orh i tot u say she now still dun believe.,0,orh tot say still dun believe
what is your account number?,0,account number
"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",0,actually nvm get hella cash still lt gt ish
"Sorry, I'll call later in meeting",0,sorry call later meeting
Quite lor. But dun tell him wait he get complacent...,0,quite lor dun tell wait get complacent
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",0,please protect threat sib never ask sensitive information like password atm sms pin thru email never share password anybody
Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,1,welcome please reply age gender begin g 24m
I'm in a movie. Call me 4 wat?,0,movie call wat
Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march Û_ ish!,0,yes meet town co go gep home could text bus stop worry finish march ish
"sorry, no, have got few things to do. may be in pub later.",0,sorry get thing may pub later
Missed call alert. These numbers called but left no message. 07008009200,1,miss call alert number call leave message 07008009200
Yup i shd haf ard 10 pages if i add figures... ÌÏ all got how many pages?,0,yup shd haf ard 10 page add figure get many page
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",0,hop would send message rent due dont enough reserve completely go loan need hop could balance lt gt way could get till mid march hope pay back
Why she wants to talk to me,0,want talk
Are you angry with me. What happen dear,0,angry happen dear
Ya had just now.onion roast.,0,ya onion roast
What * u wearing?,0,wear
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",0,hey doc pls want get nice shirt hubby nice fit one budget lt gt help pls load card abi hw keep post luv mj
I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,1,hot horny willing live local text reply hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 reply stop end
Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,0,sorry send blank msg yup try serious study
Every monday..nxt week vl be completing..,0,every monday nxt week vl completing
Doing my masters. When will you buy a bb cos i have for sale and how's bf,0,master buy bb cos sale bf
What happened to our yo date?,0,happen yo date
"As usual..iam fine, happy &amp; doing well..:)",0,usual iam fine happy amp well
Prabha..i'm soryda..realy..frm heart i'm sory,0,prabha soryda realy frm heart sory
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",0,good afternoon love go day wake early online wait hmmm italian boy online see grin
Prepare to be pleasured :),0,prepare pleasured
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",1,000 cash 000 prize claim call09050000327
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,0,jesus christ bitch try give drug answer fuck phone
"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",0,hey happen switch ur cell whole day isnt good care give call tomorrow
Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,0,hi birth 8lb 7oz mother baby brilliantly
Indeed and by the way it was either or - not both !,0,indeed way either
Ok then u tell me wat time u coming later lor.,0,ok tell wat time come later lor
"Sorry, I'll call later",0,sorry call later
Lmao ok I wont be needing u to do my hair anymore.,0,lmao ok wont need hair anymore
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,1,unsubscribed service get ton sexy babes hunk straight phone go subscription
I asked sen to come chennai and search for job.,0,ask sen come chennai search job
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,0,actually first time go bed long speak woke night
In da car park ,0,da car park
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0,wnt buy bmw car urgently vry urgent hv shortage lt gt lac source arng dis amt lt gt lac thats prob
"Lol, oh you got a friend for the dog ?",0,lol oh get friend dog
Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,0,sorry dude dont know forgot even dan remind sorry hope guy fun
I will reach ur home in  &lt;#&gt;  minutes,0,reach ur home lt gt minute
Hmmm:)how many players selected?,0,hmmm many player select
Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish ,0,hey mr go sea view couple gay mean game give bell ya finish
If he started searching he will get job in few days.he have great potential and talent.,0,start search get job day great potential talent
"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",0,hello love go day alright think sweet send jolt heart remind love hear scream across sea world hear ahmad al hallaq love owned possessive passionate kiss
So that takes away some money worries,0,take away money worry
Then wat r u doing now? Busy wif work?,0,wat u busy wif work
"Sorry, I'll call later",0,sorry call later
"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",0,hey look like wrong one kappa guy number still phone want text see around
Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one Ì_ cut ur hair. ,0,dunno juz askin co get card get 20 salon call hair sense tot da one cut ur hair
Annoying isn't it.,0,annoy
I will be outside office take all from there,0,outside office take
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",1,spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed 08701417012150p per logo pic
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0,yeah like go like friend imma flip shit like half hour
"Thanks for your ringtone order, ref number K718. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069120",1,thanks ringtone order ref number k718 mobile charge 50 tone arrive please call customer service 09065069120
Tell me pa. How is pain de.,0,tell pa pain de
Yes. Rent is very expensive so its the way we save.,0,yes rent expensive way save
" says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",0,say quit least5times day wudn take much notice nah mind gon na see want come taunton tonight tell
"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",0,forgotten might couple buck send tomorrow love ya
Er mw im filled tuth is aight,0,er mw im fill tuth aight
Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,0,haha mayb rite know well da feel like someone gd lor faster go find one gal group attach liao
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,1,sms auction brand new nokia 7250 auction today auction free join take part txt nokia 86021 hg suite342 2lands row w1j6hl
"Not much, just some textin'. How bout you?",0,much textin bout
Yo we are watching a movie on netflix,0,yo watch movie netflix
Anything lor is she coming?,0,anything lor come
Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,0,misplace number send texts old number wonder heard year best mcat get number atlanta friend
Wot u up 2 u weirdo?,0,wot u weirdo
"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",0,dice art class thru thanks though idea time come tomorrow
Going to join tomorrow.,0,go join tomorrow
You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,1,winner specially select receive 1000 cash 4 holiday flight inc speak live operator claim 0871277810810
I send the print  outs da.,0,send print out da
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,1,try call reply sms video mobile 750 min unlimited text free camcorder reply call 08000930705
Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,0,smile pleasure smile pain smile trouble pours like rain smile sum1 hurt smile becoz someone still love see smile
When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,0,school start stay weather like food social support system like friend school thing important
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589",1,value customer pleased advise follow recent review mob award 1500 bonus prize call 09066364589
Lmao but its so fun...,0,lmao fun
Oh k. . I will come tomorrow,0,oh come tomorrow
"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!",0,well officially philosophical hole wan na call home ready save
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,0,today accept day accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy
Still i have not checked it da. . .,0,still check da
"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",0,chinatown get porridge claypot rice yam cake fishhead beehoon either eat cheap den go cafe tok go nydc somethin
Nope... C Ì_ then...,0,nope
Sorry da..today i wont come to play..i have driving clas..,0,sorry da today wont come play drive clas
I'm in class. Will holla later,0,class holla later
DO U WANT 2 MEET UP 2MORRO,0,want meet 2morro
FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,1,freemsg feelin kinda lnly hope like keep company jst get cam moby wan na pic txt reply date 82242 msg150p 2rcv hlp 08712317606 stop 82242
Oh god. I'm gonna Google nearby cliffs now.,0,oh god gon na google nearby cliff
"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",0,neither sterm voice study fine sure thing resolve tho anyway fab hols
Still i have not checked it da. . .,0,still check da
"There'll be a minor shindig at my place later tonight, you interested?",0,minor shindig place later tonight interested
My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,0,si catch show afternoon watch u wan watch today tmr lor
"Hm good morning, headache anyone? :-)",0,hm good morning headache anyone
Except theres a chick with huge boobs.,0,except there chick huge boob
Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,0,olol print forum post guy exact prob fix gpu replacement hopefully dont ignore
Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,0,pls give food preferably pap slowly loads sugar take hour give water slowly
Infact happy new year. How are you where are you when are we seeing,0,infact happy new year seeing
Si si. I think ill go make those oreo truffles.,0,si si think ill go make oreo truffle
hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,0,hope thing go well doctor reminds still need 2go c little thing leave lounge
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,0,hmmm want change field quickly da wan na get system administrator network administrator
Yup but it's not giving me problems now so mayb i'll jus leave it...,0,yup give problem mayb jus leave
Well. You know what i mean. Texting,0,well know mean texting
Yeah get the unlimited,0,yeah get unlimited
Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u ,0,hello beautiful u ok kinda ad row wiv walk pub wanted night wiv miss
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0,hiya hows go sunny africa hope r avin good time give big old silver back big kiss
Then she buying today? ÌÏ no need to c meh...,0,buying today need meh
He dint tell anything. He is angry on me that why you told to abi.,0,dint tell anything angry tell abi
If u dun drive then how i go 2 sch.,0,dun drive go sch
Nope. I just forgot. Will show next week,0,nope forget show next week
Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,1,show ur colour euro 2004 4 offer get england flag 3lions tone ur phone click follow service message info
Remind me how to get there and I shall do so,0,remind get shall
Be sure to check your yahoo email. We sent photos yesterday,0,sure check yahoo email send photo yesterday
Thats cool. How was your day?,0,thats cool day
Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,0,mile smile make frm letter know difference smile ur face keep happy even though mile away keep smile good nyt
Pls help me tell Ashley that i cant find her number oh,0,pls help tell ashley cant find number oh
I've told him that i've returned it. That should i re order it.,0,told return order
Ooooooh I forgot to tell u I can get on yoville on my phone,0,ooooooh forget tell get yoville phone
K.then any other special?,0,special
It took Mr owl 3 licks,0,take mr owl lick
We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,0,call like lt gt time oh give u hypertension oh
"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",0,hellogorgeous hows fone charge lst nitw wen texd hopeu ad nice wkend im sure lookin 4ward c 2mrw luv jaz
U attend ur driving lesson how many times a wk n which day?,0,attend ur drive lesson many time wk day
That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,0,good let thank god please complete drug lot water beautiful day
Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,1,bloomberg message center 447797706009 wait apply future bloomberg com
2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0,2marrow wed lt gt aha
No calls..messages..missed calls,0,call message miss call
"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X.",0,hey babe doin wot 2nite love annie
You made my day. Do have a great day too.,0,make day great day
Sitting in mu waiting for everyone to get out of my suite so I can take a shower,0,sit mu wait everyone get suite take shower
Dear where you will be when i reach there,0,dear reach
Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenåÕt sent u 1 in ages started driving so stay off roads!RVx,0,hi mate rv hav nice hol message say hello coz send 1 age start drive stay road rvx
You tell what happen dont behave like this to me. Ok no need to say,0,tell happen dont behave like ok need say
When did dad get back.,0,dad get back
Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,1,hope enjoy new content text stop 61610 unsubscribe help 08712400602450p provide tones2you co uk
"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",0,okey doke home dress cos lay around ill speak later bout time stuff
Ok thanx...,0,ok thanx
Everybody had fun this evening. Miss you.,0,everybody fun even miss
Hi mom we might be back later than  &lt;#&gt; ,0,hi mom might back later lt gt
URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,1,urgent try contact last weekend draw show 900 prize guarantee call 09061701939 claim code s89 valid 12hrs
Did you show him and wot did he say or could u not c him 4 dust?,0,show wot say could dust
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,1,free 1st week no1 nokia tone ur mob every week txt nokia 87077 get txting tell ur mate zed pobox 36504 w45wq norm150p tone 16
Dont know supports ass and srt i thnk. I think ps3 can play through usb too,0,dont know support as srt thnk think ps3 play usb
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",1,double min txts 6months free bluetooth orange available sony nokia motorola phone call mobileupd8 08000839402 call2optout n9dx
